Majority protein IDs,Protein names,Gene names,Peptides,Sequence coverage [%],Azaguanine_1,Raltitrexed_1,Topotecan_1,Floxuridine_1,Nutlin_1,Dasatinib_1,Gefitinib_1,Vincristine_1,Bortezomib_1,Azaguanine_2,Raltitrexed_2,Topotecan_2,Floxuridine_2,Nutlin_2,Dasatinib_2,Gefitinib_2,Vincristine_2,Bortezomib_2,Azaguanine_3,Raltitrexed_3,Topotecan_3,Floxuridine_3,Nutlin_3,Dasatinib_3,Gefitinib_3,Vincristine_3,Bortezomib_3
Q99720-4;Q99720-3;Q99720,Sigma non-opioid intracellular receptor 1,SIGMAR1,3,26.4,1.049626552,1.154376495,1.254266641,1.102226843,1.020781763,1.835948504,1.498997072,1.204871407,1.23180898,1.310456075,1.165152925,1.852664944,1.161746352,1.388501644,1.244607113,1.224061067,1.253488294,1.533285661,1.763802268,1.166504482,1.502664691,1.14247438,1.515698013,1.244893373,1.342081338,1.434151177,1.595772188
Q08AE8-2;Q08AE8;Q08AE8-3;Q08AE8-5;J3KNG6;Q08AE8-4,Protein spire homolog 1,SPIRE1,15,26.4,0.749045048,0.643327421,0.480659138,0.691330808,0.839934145,0.842137505,0.901551369,0.647066182,0.701806738,0.909161765,0.815806429,0.618721486,0.850200121,1.037987287,1.037589644,1.181101317,0.842461163,0.943605633,1.049814668,0.975466785,0.697203123,0.933890673,1.153370493,1.134152337,1.217457757,0.908564734,0.954276014
Q13488;E9PNA6;Q13488-2,V-type proton ATPase 116 kDa subunit a isoform 3;V-type proton ATPase subunit a,TCIRG1,20,26.4,1.024727137,1.494280471,1.51680153,1.145130995,1.192761171,1.126288089,1.057773695,1.120148124,1.187617986,0.901813121,1.294420626,1.328036991,1.085967818,1.094193928,1.026476623,1.000403713,1.004239648,1.210744513,1.191073671,1.571202652,1.543356265,1.13759781,1.291873007,1.125982611,1.129851347,1.181560054,1.54009272
Q9UPT8;M0QY97,Zinc finger CCCH domain-containing protein 4,ZC3H4,28,26.4,1.057714548,0.976123498,0.629767365,0.965674786,0.965046572,0.971028131,0.924854116,0.900136034,0.493310508,1.024392916,0.899807161,0.526324736,0.942945191,0.951992609,0.954257165,0.89148721,0.86529936,0.446374184,1.048172737,0.920682767,0.547404897,0.917476513,0.924077543,0.958525223,0.895669059,0.869044591,0.461358175
E7EMD6;O43572,"A-kinase anchor protein 10, mitochondrial",AKAP10,13,26.3,1.068545959,1.061302441,0.975067373,1.096386274,1.107331029,1.126450687,1.035917795,1.026250928,1.266897643,1.100060123,1.141891968,0.952307754,1.055637862,1.101755951,1.06895979,1.042285161,1.036097071,1.380992007,0.867701514,0.95523045,0.862464595,1.025376103,0.988869787,0.983224935,0.89733293,0.922327128,1.367352608
Q7Z2E3-7;Q7Z2E3;A0A0A0MRW7;Q7Z2E3-4;Q7Z2E3-5;Q7Z2E3-9;Q7Z2E3-10;Q7Z2E3-11;Q7Z2E3-8;C9JZ40;C9J8U3;Q7Z2E3-13;Q7Z2E3-3,Aprataxin,APTX,9,26.3,0.989064851,1.138212262,0.999776539,1.079378991,1.298098598,1.028407922,0.98212654,1.037464922,1.059250729,1.027886025,1.140488047,1.123991557,1.10681517,1.327673202,1.019713268,0.971734718,1.062786026,1.21042808,1.03833445,1.093820186,1.013459912,1.213431933,1.251117261,0.99965033,0.93096665,1.016831328,1.093823868
A1A4S6,Rho GTPase-activating protein 10,ARHGAP10,17,26.3,0.914147743,1.023518345,0.927699535,1.054671225,1.379673008,0.986687108,1.055574662,1.079405357,1.079457547,0.778124504,0.848071278,0.865980073,0.970190573,1.179282252,1.004072803,0.888500438,0.865165322,0.90586187,0.793538933,1.008210566,0.954511879,0.957209549,1.324457521,0.933149623,0.992806397,1.063276999,1.199851059
Q96KC2,ADP-ribosylation factor-like protein 5B,ARL5B,5,26.3,1.196058297,1.186635625,0.936516541,1.125957152,1.062576128,1.05934735,1.323913637,0.945730293,4.064341628,1.221420145,1.203431836,0.935092587,1.127240988,1.076543666,1.091333108,1.263132613,1.046863187,3.67027591,1.276342959,1.246311597,0.974689598,1.166348769,1.116947023,1.099043877,1.308235419,1.081969027,3.380778016
Q5VW32;Q5VW32-2;F5GXQ0,BRO1 domain-containing protein BROX,BROX,11,26.3,1.140271021,1.096876252,0.791958165,1.004923849,1.148779753,1.282544563,1.145182771,0.955006774,0.625544679,1.080619617,1.024621443,0.690650336,0.955987997,1.11443792,1.246778111,1.0803973,0.905171843,0.548240619,1.066909732,1.070106179,0.800261856,0.971823127,1.166270316,1.214554441,1.134594444,0.920716105,0.640495357
Q9H0C5;Q9H0C5-2,BTB/POZ domain-containing protein 1,BTBD1,12,26.3,1.212030725,1.066078336,0.953373113,1.003754174,1.095930937,1.034728022,1.074245242,0.934014725,2.029650932,1.092755481,0.963344813,0.880057687,0.954604739,1.063365186,0.972632302,1.020483455,0.846057032,1.876161485,1.226828506,1.045554009,0.992006429,1.018704112,1.176937345,0.975682187,1.040505122,0.889594153,1.990199791
Q96K31;Q96EF9,"Uncharacterized protein C8orf76;Zinc fingers and homeoboxes protein 1, isoform 2",C8orf76;ZHX1-C8orf76,9,26.3,1.022365468,0.975647233,0.848843239,0.931750154,0.982296668,1.114282032,1.061283419,0.932245997,5.00686858,0.928046622,0.79012454,0.725253819,0.951776823,0.987204741,1.117899807,0.941754613,0.757364591,4.533262881,0.97296291,0.968888226,0.746844196,0.88513553,1.159815035,1.133888091,1.10314846,0.871015203,6.241215832
D6R938;E9PBG7;E9PF82;Q13557-8;Q13557-10;Q13557;Q13557-6;Q13557-11;Q13557-12;Q13557-9;Q13557-5;Q13557-3;Q13557-4;H0Y9C2,Calcium/calmodulin-dependent protein kinase type II subunit delta,CAMK2D,14,26.3,0.797124117,0.900326998,0.886886839,0.970885858,1.239490753,1.608775436,1.275215103,0.892312731,0.8468637,0.772318491,0.870533357,0.925193348,0.900776576,1.161719992,1.539634061,1.204880051,0.883148574,0.730640273,0.728883438,0.830286467,0.866019486,0.926961121,1.149758269,1.501499599,1.201814587,0.872243493,0.701112407
A0A0S2Z5D0;H3BUV4;A0A1B0GTU6;Q9NWW5;A0A1B0GW73;H3BNF1;A0A1B0GTV3;A0A1B0GUD2;H3BUT1;Q9NWW5-2,Ceroid-lipofuscinosis neuronal protein 6,CLN6,3,26.3,1.217265048,1.147426281,1.928327976,1.203106152,1.099902531,1.188640955,0.945407238,1.373138433,1.504378646,1.356971084,1.268336939,1.342434474,1.146808142,1.067589423,1.176903219,1.008244307,1.226626882,1.235652706,1.154088055,1.148188788,1.538202009,1.277432409,1.125794636,1.094862919,1.025971008,1.102636127,1.390053085
Q96I36,Cytochrome c oxidase assembly protein COX14,COX14,2,26.3,1.401291632,1.138903299,1.498016383,1.338442688,1.453181747,1.640224662,1.473147462,1.110860138,1.148277769,1.086135099,0.914136373,1.256387198,1.164888005,1.282200126,1.533530709,1.247602915,0.873941937,0.923503735,1.286487856,1.146965878,1.422534673,1.19202564,1.355036484,1.49703639,1.401567054,1.16677676,1.286033235
Q0JRZ9;Q0JRZ9-3,F-BAR domain only protein 2,FCHO2,18,26.3,0.721857491,0.958480866,0.690969981,0.927774482,1.323205321,1.055753034,1.07140702,1.017192516,0.679978788,0.748673309,0.999523265,0.717757361,0.927593796,1.310918571,1.006391931,1.001565666,0.947041895,0.599895131,0.764849126,1.019410352,0.716539914,0.936359705,1.365871588,1.060495611,1.108022214,0.968056936,0.712010202
P23458,Tyrosine-protein kinase JAK1,JAK1,29,26.3,0.917835308,0.85965243,0.675408255,0.823460336,0.989703904,0.963833351,1.138278225,0.850125842,2.459943379,0.889583839,0.836784885,0.692600409,0.828750127,0.97226451,0.974944211,1.127342126,0.877033938,2.261714395,0.905538331,0.835059217,0.705481721,0.723972306,1.036496867,1.008281031,1.217550741,0.866955118,2.617045744
Q8IY33;Q8IY33-5;Q8IY33-4;Q8IY33-2,MICAL-like protein 2,MICALL2,19,26.3,0.79044362,1.255387272,0.702524594,0.840306435,0.848879669,0.883097991,0.929336642,0.778037608,0.637242812,0.772964368,1.166618874,0.7141431,0.859802277,0.828152042,0.867017068,0.913720957,0.807574069,0.661036784,0.738422713,1.240540821,0.593210959,0.815698685,0.890121951,0.839772189,0.945965692,0.7394515,0.615046188
Q8N4C8-2;Q8N4C8;Q8N4C8-5;Q8N4C8-3;Q8N4C8-4,Misshapen-like kinase 1,MINK1,35,26.3,0.889567706,0.912765219,1.064699477,0.88818418,1.029916847,0.944518693,0.991605727,0.960698595,1.025805094,0.869838041,0.933729755,0.925508224,0.923670453,1.058212772,0.880294646,1.007350757,1.014574886,0.977232341,0.887313701,0.848309823,0.875148989,0.833365567,1.045315753,0.951505426,0.971319715,0.886960885,0.908892436
Q8IVL0-2;Q8IVL0;Q8IVL0-3;H0YHA8,Neuron navigator 3,NAV3,54,26.3,0.825814156,0.652852193,0.658714604,0.83660133,0.926764498,0.402033034,0.863848871,1.064943405,1.240301158,0.883230319,0.676705238,0.72764085,0.867894602,0.972600538,0.371404139,0.902197478,1.089046209,1.369520012,0.808130008,0.696953953,0.756635364,0.851516593,0.881879741,0.428734275,0.874182626,1.066229347,1.332875875
Q8NBX0,Saccharopine dehydrogenase-like oxidoreductase,SCCPDH,13,26.3,0.938965721,1.126498136,1.477691514,1.204141476,1.021946616,1.154955978,1.072675382,1.140540958,1.09036521,0.897434656,1.147690409,1.451211592,1.17423599,1.022600291,1.161064231,1.008173409,1.044790029,1.039823903,0.966546237,1.236243097,1.565162573,1.188754993,1.059364688,1.154491876,1.086838837,1.24537634,1.137261733
Q99611,"Selenide, water dikinase 2",SEPHS2,7,26.3,1.080147498,1.0212207,0.814021517,1.036269023,1.187533639,1.007502392,1.075304264,0.92354226,0.691554842,1.01774578,0.934780791,0.873747997,1.141854559,1.129613109,1.000265453,1.028627492,1.070727776,1.140811411,1.544328468,1.902011763,1.662775079,1.298893769,1.738351703,1.40935621,1.761079211,1.327345462,1.819112096
Q6PCB7-2;Q6PCB7;M0QZC9,Long-chain fatty acid transport protein 1,SLC27A1,8,26.3,1.214511727,1.206408582,1.099126877,1.14508287,1.501562773,1.235830919,1.256585145,1.120435612,1.004628083,1.267600751,1.245886836,1.160275909,1.068616401,1.442479065,1.22709087,1.218955307,0.992310635,1.125762869,1.023722205,1.223229347,0.938328848,0.959481467,1.47799958,1.279368415,1.265161024,0.942558991,1.034551944
P14373;P14373-2;A0A0G2JIZ4,Zinc finger protein RFP,TRIM27,11,26.3,0.921390053,0.966684017,1.028787527,0.958260758,0.71904409,1.01523706,0.851573528,0.800597708,2.19856804,1.111356132,1.221005303,1.277668057,1.050017065,0.952977855,1.210208987,1.078323223,0.940741359,2.47664772,0.904614507,1.006125298,1.097066396,0.978711915,0.762700892,1.105737147,0.902326694,0.908117511,2.416550365
Q9H977,WD repeat-containing protein 54,WDR54,5,26.3,1.250071914,0.873014297,1.040454553,0.858920919,0.745623847,0.920810993,0.945180929,0.781884434,1.800408956,1.146062373,0.899583501,1.192910563,0.976565445,0.844828978,1.061801617,0.912240307,0.785878544,2.606631967,1.195601934,0.909677101,1.21500174,1.020452811,0.946853262,0.901282515,0.975029353,0.990437267,1.302869551
J3KR51;J3KR62,,ZNF525,12,26.3,2.10528794,1.169386012,3.201471897,1.461347535,1.442733267,1.902262684,1.486222863,1.263630251,2.363511245,1.089472354,0.986458084,1.380248736,1.069748501,1.059629119,1.276194935,1.006022148,1.158981262,2.58583809,1.290608779,1.349206948,1.958228402,1.096338131,1.148967118,1.339095616,1.090905078,1.030460282,2.66432279
P30049,"ATP synthase subunit delta, mitochondrial",ATP5D,4,26.2,1.163813007,1.156500224,1.695103213,1.222742348,1.039105473,1.14889111,1.01662839,1.180696207,1.307830749,1.070322062,1.078799671,1.659439808,1.271884128,1.029138858,1.14954047,1.024785165,1.06497059,1.303239238,1.188846697,1.140524308,1.88984937,1.303978573,1.105780835,1.222919096,1.0712278,1.246177799,1.448354588
Q96A19,Coiled-coil domain-containing protein 102A,CCDC102A,13,26.2,1.133831959,1.019055659,0.883610458,1.033229585,1.004709667,1.344133862,1.17128615,0.954614665,0.859719987,0.914650261,0.858464707,0.603543017,0.820455109,0.943328754,1.094459626,0.979342594,0.765424889,0.715251857,1.082042641,1.085030317,0.700884894,0.854112944,1.066231364,1.304710158,1.208028448,0.832996482,1.003876178
Q13042-3;Q13042-2;Q13042;Q5T8C6;Q13042-4,Cell division cycle protein 16 homolog,CDC16,14,26.2,0.810474353,1.037794654,1.108701577,1.089385678,1.115441117,1.073135927,0.960528273,0.991229851,0.97073705,0.758634648,1.038984185,1.089247989,1.103350779,1.12259658,1.109831678,0.990574568,1.041639414,1.06167939,0.758535689,0.961248608,1.027705917,1.041847947,1.026357291,1.023484452,0.943520406,1.021740567,1.084457162
Q86X02,Cerebellar degeneration-related protein 2-like,CDR2L,12,26.2,1.517210068,1.455583099,1.021046039,1.323045284,1.395218357,1.102749896,1.228802112,1.399775989,1.036830741,1.283352479,1.222977345,0.884157066,1.186647735,1.170163521,0.928390674,1.075698528,1.242246523,0.909827943,1.368540891,1.400220644,0.870487637,1.119802161,1.231360586,0.903458192,1.132023078,1.226962192,0.826999333
Q8IXB1-2;Q8IXB1,DnaJ homolog subfamily C member 10,DNAJC10,17,26.2,0.951879828,1.14146279,1.577631035,1.089923323,1.010393162,1.230024317,1.117427989,1.296898427,1.311708513,0.850565819,1.001287493,1.355258979,1.021693332,0.917356969,1.129872095,1.006382358,1.113406684,1.235101742,0.912639173,1.136784457,1.511832552,1.004311828,0.995643582,1.138379792,1.100084084,1.176162413,1.255412971
Q7Z4H8;Q7Z4H8-2;H0YEM3,KDEL motif-containing protein 2,KDELC2,13,26.2,0.890631573,1.035028391,1.317650239,0.909390035,0.875912693,1.247986223,1.005614113,0.813840301,0.885695449,0.831272026,0.997414544,1.25139743,0.90823158,0.879422963,1.214858594,0.978226544,0.870866039,0.939961355,0.869433597,1.115076526,1.262414335,0.907290989,0.9119964,1.226519682,0.970031567,0.778679689,0.956415233
Q06136;K7ERC8;Q06136-2,3-ketodihydrosphingosine reductase,KDSR,9,26.2,1.105639279,1.259964138,1.479042575,1.222109216,1.448344665,1.111131723,1.204194387,1.123030781,1.207009632,1.121534267,1.285319445,1.531096027,1.259257393,1.467662238,1.139433177,1.209376344,1.138156769,1.264790028,1.127804347,1.178338744,1.326042052,1.257698883,1.263515985,1.064121996,1.171589385,1.097643741,1.152204792
Q7Z7F0;Q7Z7F0-2;Q7Z7F0-3,UPF0469 protein KIAA0907,KIAA0907,13,26.2,1.276605926,0.888312916,0.663130425,1.047886189,0.899232649,0.96600512,0.991240974,0.815763795,0.670943313,1.003710464,0.772838023,0.542097044,0.973031345,0.832627523,0.88809957,0.885530871,0.782822164,0.589891597,1.12189962,0.829671198,0.60560962,1.011206771,0.839285381,0.944128888,0.9684013,0.840041347,0.68239484
Q96EN8,Molybdenum cofactor sulfurase,MOCOS,22,26.2,0.726216359,1.006202052,0.930048396,0.884371022,1.063468787,1.107696167,1.052348889,1.050680055,1.1251129,0.623009179,0.94173199,0.854680975,0.837211593,1.012662444,1.116667801,1.063313133,0.983769788,1.101656029,0.73464076,1.054369963,1.00248407,0.79976281,1.070751877,1.154221601,1.162248409,1.046323691,1.165890959
P42345,Serine/threonine-protein kinase mTOR,MTOR,59,26.2,0.844697735,1.112165339,1.329937722,1.033316326,1.122375235,0.989822747,1.01450617,1.251808052,1.246953746,0.781750148,1.05547185,1.076098521,0.966213345,1.054818544,0.966524063,1.001781949,1.097441324,1.149104922,0.762335547,1.043616077,1.046391141,0.921536162,1.005779749,0.936936372,0.982696861,1.05413265,1.119403175
Q8TEM1;Q8TEM1-2,Nuclear pore membrane glycoprotein 210,NUP210,42,26.2,0.829592696,1.257325856,1.797966602,1.101868589,1.076386172,1.33784266,1.077170647,1.032905918,1.306187385,0.863701619,1.301509885,1.94405686,1.161126519,1.076067596,1.356592962,1.098887197,1.027228344,1.355204241,0.858439256,1.3610349,2.062506547,1.122711907,1.121419122,1.406309832,1.137623666,1.114985334,1.435719248
Q9Y5Y5;Q9Y5Y5-2;E9PLS4;E9PMM3;E9PP98,Peroxisomal membrane protein PEX16,PEX16,8,26.2,1.136452668,1.167692264,1.347249306,1.225660135,1.18661296,1.118796013,1.093480837,1.132381402,1.262446223,0.920133638,0.985989699,1.152309027,1.074401666,0.958800959,1.005105368,0.927004905,1.032969892,1.233496349,1.296239775,1.452500797,1.881779085,1.483612379,1.405007639,1.225860896,1.245087724,1.393212267,1.755222957
Q99697-3;Q99697;Q99697-2;D6RFI4;D6RBG8,Pituitary homeobox 2,PITX2,5,26.2,1.085538955,0.655844716,2.42282262,0.936685222,0.714043715,1.103048049,1.046681034,0.582727985,5.055131757,0.917018834,0.593429314,2.988038347,0.903397034,0.677332282,1.038506819,1.003624923,0.486364084,6.184102547,1.172873013,0.883503891,2.623213175,0.952785533,0.892469121,1.188198963,1.081112829,0.768846274,4.667154905
Q08209-2;Q08209-3;Q08209;Q08209-4;E7ETC2;Q08209-5,Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform;Serine/threonine-protein phosphatase,PPP3CA,14,26.2,0.960511156,0.853708967,0.641557433,0.937527555,0.919357303,0.976620658,1.00118063,0.844465451,0.595546286,1.009365678,0.9045592,0.706416809,0.945055004,1.013797705,0.981300148,0.97786829,0.905018271,0.731872289,0.970452035,0.863444671,0.653912312,0.972114092,0.970975362,0.964752265,0.986053443,0.904332829,0.690397584
O60671;O60671-2,Cell cycle checkpoint protein RAD1,RAD1,7,26.2,1.375551772,1.07177313,1.106634798,1.065569133,0.686389414,0.91504716,0.960263447,1.026623118,1.683367703,1.43424444,1.104160562,1.150630949,1.040140716,0.691767705,0.912385877,0.957220141,1.004102153,1.70181702,1.307191763,0.962560653,1.099609117,0.98648419,0.711504699,0.843490805,0.890244516,1.105916486,1.799118174
J3KNF6;Q6NW40,RGM domain family member B,RGMB,9,26.2,0.626316675,0.371612915,0.314304524,0.638912274,0.334145042,0.756375366,0.694558762,0.787379252,0.537124318,0.53309007,0.319616297,0.287596453,0.604384865,0.378206382,0.721723222,0.653360844,0.726153156,0.520607741,0.685311869,0.437335765,0.412732859,0.643675439,0.377002441,0.757619898,0.699853129,0.798492656,0.657091598
Q8IUC4;Q8IUC4-2,Rhophilin-2,RHPN2,16,26.2,1.084238927,1.163192301,0.869713619,1.204184627,0.919115233,0.971430292,0.989467836,1.044626627,2.023864704,1.030578883,1.043623628,0.779214841,1.236103823,1.033784533,0.996180178,1.107093287,1.033727668,1.817826515,1.075400396,1.135456637,0.855105517,1.143719967,0.871225554,0.904141313,0.935257537,1.015890581,2.016335356
Q9H173;D6REA1,Nucleotide exchange factor SIL1,SIL1,11,26.2,0.769588116,0.935278488,1.105027839,0.882952312,0.981099115,0.869992632,0.996765618,1.00388003,1.100841878,0.881785552,1.073930639,1.321410805,0.927352367,0.976042893,0.942397541,1.0612449,1.072078104,1.07099345,0.801273656,0.897149757,1.115712653,0.99741437,0.903234588,0.93201488,0.98213295,1.07291473,1.033464743
Q96GM5-2;Q96GM5;F8VRQ4;F8VUB0,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 1,SMARCD1,12,26.2,0.884998223,0.844386146,0.959370574,0.938062948,0.864981626,0.993880901,0.897978365,0.924763623,1.981251543,0.913104323,0.818200216,0.992574142,0.95520401,0.843626626,0.922794969,0.805289855,0.944710865,2.240996439,0.911979305,0.849506293,1.042584191,0.919756286,0.914560069,0.971249683,0.859877775,0.821350864,2.089657622
Q9H981;Q9H981-2;H0Y849;Q9H981-3,Actin-related protein 8,ACTR8,14,26.1,1.060085559,0.951466483,1.290179583,1.038494394,1.075614546,1.017526181,0.962175753,1.116532258,1.378760689,1.102190244,0.910326402,1.081898669,1.055101863,1.029702506,1.010761168,0.996785291,1.071606892,1.641868854,1.087371132,0.956482978,1.03625366,0.97190456,1.05184197,0.970787553,1.019419162,1.043188074,1.649646718
A8MUH2;P18859;P18859-2,"ATP synthase-coupling factor 6, mitochondrial",ATP5J,4,26.1,0.80480539,1.099022448,1.193002102,1.17586083,1.013940994,0.962582737,0.98714903,1.123413006,1.003990871,0.638917774,0.635160989,0.898528592,0.663210128,0.585922159,0.526637329,0.532056473,0.81165804,0.875052562,0.831486504,0.909687774,1.911097339,1.007073748,1.12456622,1.27527592,1.079052683,1.137541364,1.238136105
O00472;O00472-2,RNA polymerase II elongation factor ELL2,ELL2,15,26.1,1.270841228,1.081054876,1.126768605,1.155163156,0.630024201,0.727187495,0.840857035,1.062282911,3.158443694,1.154416277,1.000522542,0.972412372,1.065832017,0.610031855,0.689982764,0.799199887,1.003465382,2.976812902,1.31182592,1.15784027,1.113676912,0.964702174,0.784561497,0.733894692,0.917453034,0.971463842,3.201626742
Q9H2C0,Gigaxonin,GAN,13,26.1,1.450460496,1.264963513,0.970260119,1.24805655,1.11789344,0.834838142,0.963881474,1.260023467,1.173760897,1.378858693,1.183543536,0.862422096,1.156061812,1.066901765,0.844211511,0.92594996,1.123040126,1.088055764,1.529223444,1.353605276,0.899829273,1.201794181,1.165979887,0.85790596,1.047662035,1.272693826,1.2612953
Q9HCG7;Q9HCG7-2;Q9HCG7-3,Non-lysosomal glucosylceramidase,GBA2,18,26.1,1.149670388,1.913437382,1.520674389,1.459623651,1.418945458,1.154353355,1.120283505,1.275590188,1.433932026,0.937034304,1.514056463,1.183747114,1.229956462,1.193465146,1.021858527,1.047767444,1.050015455,1.378614044,0.947037304,1.686603637,1.380206096,1.220936765,1.242598967,1.018737343,1.031865274,1.113347972,1.331101979
Q9H3C7;Q9H3C7-3,Gametogenetin-binding protein 2,GGNBP2,15,26.1,1.307756741,0.905233266,0.774371792,1.044172526,0.976563955,0.944233561,1.063195786,0.859230469,2.19812231,1.172098222,0.814018148,0.651613838,0.876908549,0.961686277,0.84132529,0.923784744,0.784855174,2.254524996,1.194552252,0.783247483,0.614368937,0.935799091,0.873622447,0.819960024,0.94640398,0.771545554,2.333387303
J9JIE9;F6UJY1;Q5T013;H0YB70;E7EWH8;Q5T013-4;F6UJY9;A0A0A0MTR5;Q5T013-3,Putative hydroxypyruvate isomerase;Hydroxypyruvate isomerase,HYI,5,26.1,1.184656276,1.154230776,1.415804788,1.238194643,1.373524821,1.614023184,1.204589144,1.151690937,1.405224166,1.03243389,0.912038062,0.895598443,1.172608782,1.077876375,1.459632871,1.092783057,0.980624549,1.06010574,1.045756514,0.980033341,1.160268393,1.125927437,1.287410823,1.643354341,1.013427143,0.94287022,0.971348905
O00255-2;O00255;E7EN32;O00255-3,Menin,MEN1,13,26.1,1.284579568,0.983563709,1.711627177,1.056240059,1.007249085,1.107489217,0.990511884,0.977833998,2.204666943,1.303050603,1.072826773,1.598473292,1.023079859,0.979273656,1.099847707,0.946594268,0.851361516,2.123728831,1.330322796,1.097789598,1.684151698,1.075928071,1.096346323,1.195741073,1.060311052,0.909068405,2.494130632
Q15742;Q15742-3;Q15742-2,NGFI-A-binding protein 2,NAB2,14,26.1,1.065625835,0.712376116,1.127227954,1.048645677,0.898788284,1.435121283,1.001451011,0.678560122,1.221039284,1.047765211,0.731014629,1.296427764,1.114946994,0.931358282,1.422827796,0.954753282,0.727837933,1.383089858,1.062089458,0.751864061,1.343626599,1.089517507,0.96000416,1.395611156,1.010257934,0.788216477,1.336024508
P15259,Phosphoglycerate mutase 2,PGAM2,8,26.1,3.053917559,1.630667949,2.332047847,1.561074614,1.942017308,2.236751784,2.162004875,2.034769156,1.123887632,0.438021033,0.377702712,0.315451514,0.792024938,0.809238372,1.059413976,0.829955199,0.616586525,0.653270687,3.226866129,3.046992035,2.602712103,0.727368251,4.273543158,2.434881662,3.643008982,1.775161382,2.10856512
Q13362-4;Q13362-3,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit gamma isoform,PPP2R5C,15,26.1,1.071155134,0.976490949,0.9330389,1.006328303,0.938022191,1.074209184,1.04089104,1.024885957,0.839039829,0.949383363,0.868458005,0.835506142,0.980004993,0.799398629,1.007258699,0.931762864,0.938185015,0.787910248,1.029181812,0.916325072,0.898108115,0.919272519,0.864940076,0.978972279,0.926069674,0.882172718,0.748829032
Q969K3;Q969K3-2;H7BYJ1;A0A087WTM5,E3 ubiquitin-protein ligase RNF34,RNF34,7,26.1,0.945419782,0.992301774,0.608480495,0.859447151,0.866736487,1.079433173,1.006707408,0.78523818,1.528782889,0.962095299,0.977701947,0.599762998,0.856854249,0.904773432,1.097502192,1.073957851,0.736213896,1.624913319,0.884471227,1.088962928,0.644875814,0.864405514,0.943151622,1.143170219,1.086880433,0.759105751,1.621240635
Q7Z698;C9JG63;Q7Z698-2;H7C2T4,"Sprouty-related, EVH1 domain-containing protein 2",SPRED2,8,26.1,0.957981694,0.873441007,0.818472552,0.970987659,1.063653812,0.978344839,1.105877116,0.905866211,0.835634843,0.907680206,0.843841576,0.758501877,0.957200486,1.067490717,1.024317966,1.035683134,0.949233848,0.850477341,0.833028164,0.701311007,0.589593918,0.864556419,0.865312154,0.827515076,1.00202776,0.779597488,0.613704678
Q8NFZ5;D6RGJ2;Q8NFZ5-2,TNFAIP3-interacting protein 2,TNIP2,11,26.1,1.558673955,0.935588687,0.951899765,1.006498436,1.151904002,0.984251804,1.36237,0.845568887,2.869372683,1.362050277,0.886992256,0.799359629,0.965795195,1.142505488,1.07313823,1.357842815,0.82257564,2.583212683,1.792195416,0.850255892,0.788369901,0.990476269,1.171201532,0.955283186,1.507821839,0.783451533,3.117268374
Q96S44,TP53-regulating kinase,TP53RK,6,26.1,1.198922732,1.096133088,1.024769284,1.061566527,1.047902513,1.037139271,0.957810804,0.950981043,1.024382141,1.256117243,1.110969649,1.140296148,1.075336884,1.077750833,1.050814431,0.962025024,0.983239902,1.021479123,1.131195533,1.011305616,1.033587497,1.114400753,0.994219163,1.011100085,0.878836594,0.948480861,0.87010102
Q16739,Ceramide glucosyltransferase,UGCG,9,26.1,1.236196353,1.087283714,1.331703146,1.242665067,1.662671672,1.241454874,1.978627114,1.653183053,2.475818606,1.251687106,1.15708167,1.037075255,1.160249039,1.718845148,1.255763069,2.302500731,1.57062723,2.540861977,1.02439253,0.954286773,1.046170778,1.142171795,1.471869026,1.182447919,1.83227019,1.406658855,1.932546671
Q9Y4P8-2;Q9Y4P8-6;Q9Y4P8-4;Q9Y4P8;Q9Y4P8-3;Q9Y4P8-5,WD repeat domain phosphoinositide-interacting protein 2,WIPI2,8,26.1,1.053277836,1.154694456,1.068067467,1.077448085,1.060842196,1.03515772,1.08847838,1.061433028,1.255090059,1.01044465,1.058386468,0.916813036,1.025797567,0.967884581,0.934856383,0.964179046,0.943160133,1.18166801,1.004717836,1.125784527,1.154649973,1.058020827,1.079595475,1.02532794,1.091613257,1.112151008,1.317643025
Q9NYL2,Mitogen-activated protein kinase kinase kinase MLT,ZAK,20,26.1,0.928616814,0.922291824,0.929485592,0.969835179,0.782991636,0.890492465,0.958327988,0.91352589,1.056083441,0.856126059,0.948887108,0.79931034,0.964861047,0.821362867,0.838194856,0.941118648,0.816064898,1.071813432,0.945055615,1.034560351,0.989515737,0.866516111,0.79094512,0.910630502,1.014716422,0.814413619,1.38600329
Q9Y312;A2A2Q9,Protein AAR2 homolog,AAR2,10,26,1.608655512,1.110981718,1.514223567,1.164994899,0.923838768,0.988983994,0.955028012,1.11716365,1.270338413,1.65727316,1.130635104,1.477030655,1.157306221,0.939940659,0.913925794,0.946650488,1.127670531,1.235232342,1.682323696,1.018286139,1.480548035,1.191917616,0.878432656,0.882725545,0.880084373,1.099238147,1.241454753
